name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nederland,2025-03-31T00:00:00,74,74,71.9,93.17,0,0,,0,0,13.6,5.8,160,1008.8,100,6.8,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T01:00:00,74,74,71.9,93.19,0,0,,0,0,14.8,6.9,180,1008.5,100,6.2,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T02:00:00,74,74,73.1,97.01,0,0,,0,0,17,8,190,1008,100,4.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T03:00:00,74,74,73.1,97.02,0,0,,0,0,22.6,8.1,200,1007.2,100,3.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T04:00:00,74,74,73.1,97.02,0,0,,0,0,21.9,10.2,230,1007,100,2.5,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T05:00:00,74,74,73.1,97.01,0,0,,0,0,20.4,5.8,280,1007.3,100,1.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T06:00:00,74,74,73.1,97.01,0,0,,0,0,18.1,5.7,280,1007.5,100,3.2,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T07:00:00,74,74,73.1,96.98,0,0,,0,0,14.3,5.7,280,1008.4,100,5,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T08:00:00,74,74,71.9,93.18,0,0,,0,0,5.6,5.7,310,1009.1,100,5,55,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T09:00:00,74,74,71.9,93.18,0,0,,0,0,7.6,6.9,320,1010.2,100,6.2,48,0.2,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T10:00:00,75.8,75.8,71.9,87.69,0,0,,0,0,9.2,4.7,1,1011.2,100,6.9,58,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T11:00:00,78.1,78.1,71.9,81.13,0,0,,0,0,9.4,3.4,50,1011.8,99.4,6.9,169,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T12:00:00,80,80,71,74.05,0,0,,0,0,11,0,291,1012.2,92.2,8.7,833,3,8,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T13:00:00,80.9,84.4,70,69.55,0,0,,0,0,13.2,9.1,49,1012,91.6,9.9,659,2.4,7,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T14:00:00,84.8,88.7,69.1,59.49,0,0,,0,0,13.2,6.9,40,1011.3,26.4,9.9,680,2.4,7,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T15:00:00,86,89.4,67.9,55.01,0,0,,0,0,13.4,3.4,9,1010.6,49.4,9.9,771,2.8,8,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T16:00:00,87.1,89.4,65.9,49.35,0,0,,0,0,13,4.6,626,1009.8,50,8.7,559,2,6,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T17:00:00,83.9,86.4,66.7,56.43,0,0,,0,0,12.3,6.9,330,1009.9,50,9.9,403,1.5,4,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T18:00:00,83.9,86.4,66.8,56.45,0,0,,0,0,11.4,8,30,1009.7,26.4,9.9,346,1.2,3,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-03-31T19:00:00,80.9,83.6,67.9,64.81,0,0,,0,0,9.8,5.7,10,1009.9,0,9.9,25,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T20:00:00,74.9,74.9,70,84.68,0,0,,0,0,6.3,0,291,1009.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T21:00:00,72,72,70,93.6,0,0,,0,0,6.7,0,289,1010.6,0.6,6.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T22:00:00,70.1,70.1,69.1,96.64,0,0,,0,0,6.7,0.1,290,1010.9,27.1,6.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-03-31T23:00:00,68.8,68.8,68,97.32,0,0,,0,0,6.9,4.7,159,1010.7,0.5,3.2,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T00:00:00,71.1,71.1,70,96.56,0,0,,0,0,6.9,0,290,1011.4,91.7,5,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T01:00:00,71.1,71.1,70,96.58,0,0,,0,0,6.5,3.4,291,1011.5,89.7,3.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T02:00:00,71,71,70,96.56,0,0,,0,0,5.8,3.4,351,1011.8,100,3.8,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T03:00:00,71,71,66.8,86.54,0,0,,0,0,8.5,9.1,50,1011.3,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T04:00:00,69.2,69.2,65.9,89.42,0,0,,0,0,11,5.8,90,1010.7,54.4,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T05:00:00,70.1,70.1,68,93.19,0,0,,0,0,13.2,9.1,100,1009.9,88.8,6.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T06:00:00,71.9,71.9,69.1,91,0,0,,0,0,14.1,5.8,96,1010,100,6.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T07:00:00,71,71,68,90.18,0,0,,0,0,14.8,10.3,80,1009.9,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T08:00:00,71.9,71.9,69.1,90.98,0,0,,0,0,16.6,6.9,139,1010.5,100,3.8,26,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T09:00:00,73.1,73.1,70,90.11,0,0,,0,0,20.4,8.1,129,1011,100,3.8,54,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T10:00:00,75.2,75.2,70.6,85.68,0,0,,0,0,21.7,8.4,133,1011.3,100,4.6,122,0.4,1,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-01T11:00:00,75.8,75.8,70,82.35,0,0,,0,0,23.3,12.2,139,1011.4,100,8,246,0.9,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T12:00:00,75.8,75.8,70,82.38,0,0,,0,0,26.4,14.1,140,1010.9,100,9.9,250,0.9,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T13:00:00,74.9,74.9,70,84.82,0,0,,0,0,28.2,14.9,140,1010.1,100,8.1,149,0.5,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T14:00:00,74,74,71.9,93.16,0,0,,0,0,24.6,12.7,140,1009.3,100,9.9,330,1.2,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T15:00:00,78.1,78.1,71.9,81.24,0,0,,0,0,26.4,17.1,170,1008.2,100,9.9,175,0.6,2,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-01T16:00:00,79,79,73.1,82.06,0,0,,0,0,19.7,16.1,170,1007.1,100,9.9,49,0.2,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T17:00:00,80,84.2,73.1,79.43,0,0,,0,0,28.8,18.3,180,1006.5,50.5,9.9,40,0.1,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T18:00:00,77,77,71,81.75,0,0,,0,0,19.7,14.9,160,1006.4,88.8,9.9,60,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T19:00:00,74.9,74.9,71,87.63,0,0,,0,0,16.1,16,170,1006.4,100,9.9,121,0.4,1,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-01T20:00:00,74.9,74.9,71,87.64,0,0,,0,0,16.1,13.8,170,1006.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T21:00:00,74.9,74.9,71,87.67,0,0,,0,0,21.9,16.1,164,1006.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T22:00:00,74.9,74.9,71,87.67,0,0,,0,0,27.5,14.9,160,1006.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-01T23:00:00,74.9,74.9,71.9,90.35,0,0,,0,0,32.1,20.7,170,1006.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T00:00:00,74.9,74.9,71.9,90.36,0,0,,0,0,26.3,16.1,170,1006.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T01:00:00,74.9,74.9,71,87.68,0,0,,0,0,29.1,19.6,170,1005.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T02:00:00,74.9,74.9,71,87.68,0,0,,0,0,31.5,20.7,170,1005.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T03:00:00,74.9,74.9,71,87.68,0,0,,0,0,29.3,17.2,180,1005.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T04:00:00,74,74,70.1,87.44,0,0,,0,0,32.1,19.6,170,1005.7,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T05:00:00,74,74,70.1,87.44,0,0,,0,0,28.4,18.3,170,1005.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T06:00:00,74,74,70.1,87.45,0,0,,0,0,28.4,20.7,170,1005.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T07:00:00,73.1,73.1,70.1,90.12,0,0,,0,0,26.3,16.1,160,1005.2,91.6,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T08:00:00,74.9,74.9,71,87.69,0,0,,0,0,33.3,22.9,170,1005.5,100,8.7,59,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T09:00:00,77,77,71.9,84.3,0,0,,0,0,37.8,26.2,160,1005.3,100,8.7,132,0.5,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T10:00:00,78.2,78.2,73.1,84.48,0,0,,0,0,37.6,25.2,160,1005.5,100,9.9,195,0.7,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T11:00:00,80,84.2,73.1,79.49,0,0,,0,0,40.6,27.7,160,1005.5,100,8.7,285,1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T12:00:00,82.1,88.2,74,76.5,0,0,,0,0,44.1,27.7,170,1005.6,91.8,8,432,1.6,4,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T13:00:00,83,89.6,74,74.32,0,0,,0,0,43.2,25.2,180,1006.1,91.8,6.8,281,1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T14:00:00,83,89,73.1,72.08,0,0,,0,0,44.9,32,180,1005.6,88.8,8.7,682,2.5,7,,Partially cloudy,wind,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-02T15:00:00,80.9,85.7,73.1,77.13,0,0,,0,0,44.9,31,170,1005.9,88.8,8.7,116,0.4,1,,Partially cloudy,wind,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T16:00:00,80,84.2,73.1,79.43,0,0,,0,0,40.4,24.2,170,1005.3,100,8.7,72,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T17:00:00,79.1,79.1,73.1,81.99,0,0,,0,0,39.5,25.2,170,1005.3,100,8.7,174,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T18:00:00,78.2,78.2,71.9,81.15,0,0,,0,0,40.3,27.6,170,1005.5,100,8,163,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T19:00:00,77,77,71.9,84.27,0,0,,0,0,33.9,19.6,170,1006,100,8,19,0.1,0,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-02T20:00:00,77,77,71.9,84.28,0,0,,0,0,35.2,21.9,170,1006.2,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T21:00:00,77,77,71.9,84.29,0,0,,0,0,35.7,23,170,1006.7,88.8,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T22:00:00,77,77,71.9,84.29,0,0,,0,0,32.2,20.7,170,1007,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-02T23:00:00,77,77,71.9,84.32,0,0,,0,0,30.8,21.8,170,1007.5,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T00:00:00,75.8,75.8,71.9,87.72,0,0,,0,0,30.3,17.2,170,1007.9,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T01:00:00,75.8,75.8,71.9,87.73,0,0,,0,0,30.4,20.7,160,1007.6,100,8.1,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T02:00:00,75.8,75.8,73.1,91.29,0,0,,0,0,28.8,21.8,160,1007.5,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T03:00:00,75.8,75.8,71.9,87.72,0,0,,0,0,24.8,17.1,150,1007.3,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T04:00:00,75.8,75.8,71.9,87.73,0,0,,0,0,24.2,16,150,1007.1,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T05:00:00,74.9,74.9,71.9,90.38,0,0,,0,0,25.3,17.1,140,1007,100,8.1,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T06:00:00,74.9,74.9,71.9,90.39,0,0,,0,0,24.2,13.8,140,1007.2,100,8,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T07:00:00,75.8,75.8,71.9,87.72,0,0,,0,0,25.2,16,140,1007.5,100,8.1,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T08:00:00,75.8,75.8,71.9,87.72,0,0,,0,0,27.6,17.1,140,1008.2,100,6.2,55,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T09:00:00,78.1,78.1,73.1,84.53,0,0,,0,0,31,22.9,150,1008.6,100,6.8,120,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T10:00:00,80,84.2,73.1,79.49,0,0,,0,0,39.8,25.1,160,1008.7,88.8,8,159,0.6,2,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T11:00:00,82.1,87.6,73.1,74.24,0,0,,0,0,31.1,21.9,170,1009.2,75.6,8.3,573,2.1,6,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T12:00:00,80.9,85.7,73.1,77.15,0,0,,0,0,41.7,26.3,170,1009.9,90.9,8.7,322,1.2,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T13:00:00,83.9,90.9,74,72.19,0,0,,0,0,46.8,24.1,170,1009.7,92.4,9.9,208,0.7,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T14:00:00,83.9,90.3,73.1,70.06,0,0,,0,0,42.3,28.7,170,1009.6,91.8,8.7,339,1.2,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T15:00:00,82.1,87.6,73.1,74.24,0,0,,0,0,42.5,21.9,180,1009.6,91.8,9.9,91,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T16:00:00,80,84.2,73.1,79.47,0,0,,0,0,38.3,28.7,170,1009.4,100,8.7,80,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T17:00:00,80,84.2,73.1,79.46,0,0,,0,0,38.3,23,170,1009.1,100,9.9,39,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T18:00:00,79.1,79.1,71.9,78.78,0,0,,0,0,23,15,180,1009.1,100,9.9,48,0.2,0,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-03T19:00:00,78.2,78.2,71.9,81.17,0,0,,0,0,23,13.9,160,1009.1,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T20:00:00,77,77,71.9,84.3,0,0,,0,0,32.1,20.7,160,1009.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T21:00:00,77,77,73.1,87.75,0,0,,0,0,32.5,19.6,160,1009.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T22:00:00,77,77,73.1,87.75,0,0,,0,0,33.3,21.8,150,1010.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-03T23:00:00,77,77,71.9,84.31,0,0,,0,0,33.3,20.7,160,1010.7,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T00:00:00,77,77,71.9,84.31,0,0,,0,0,28.4,19.6,150,1010.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T01:00:00,77,77,71.9,84.31,0,0,,0,0,30,21.8,160,1010.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T02:00:00,77,77,71.9,84.32,0,0,,0,0,34.8,24,160,1010.5,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T03:00:00,75.8,75.8,73.1,91.28,0,0,,0,0,36.9,22.9,150,1010,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T04:00:00,75.8,75.8,73.1,91.29,0,0,,0,0,40.9,25.2,160,1009.3,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T05:00:00,75.8,75.8,71.9,87.7,0,0,,0,0,38,25.2,150,1009.2,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T06:00:00,77,77,71.9,84.32,0,0,,0,0,36.4,21.8,150,1009.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T07:00:00,77,77,73.1,87.76,0,0,,0,0,41.1,24.9,150,1010.9,100,9.5,2,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T08:00:00,77,77,73.1,87.75,0,0,,0,0,40,25.2,150,1011.4,88.8,8,52,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T09:00:00,79,79,73.1,82.06,0,0,,0,0,47.1,28.7,160,1011.8,88.8,8,70,0.3,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T10:00:00,80,84.2,73.1,79.46,0,0,,0,0,43.7,27.7,160,1012.2,88.8,8.7,161,0.6,2,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T11:00:00,82.1,87.6,73.1,74.24,0,0,,0,0,49.3,29.9,170,1012.5,88.8,9.9,554,2,6,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-04T12:00:00,83.9,90.3,73.1,70.06,0,0,,0,0,49,33.2,160,1012.3,88.8,9.9,722,2.6,7,,Partially cloudy,wind,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-04T13:00:00,82.1,87.6,73.1,74.2,0,0,,0,0,47.5,28.8,170,1012,91.8,9.9,742,2.7,7,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-04T14:00:00,83,89.6,74,74.3,0,0,,0,0,51.4,25.2,170,1011.6,88.8,9.9,701,2.5,7,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-04T15:00:00,82.1,87.6,73.1,74.2,0,0,,0,0,46.5,31,170,1011.3,100,9.9,429,1.5,4,,Overcast,wind,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-04T16:00:00,80.9,85.7,73.1,77.17,0,0,,0,0,45.3,26.4,170,1010.9,100,9.9,418,1.5,4,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T17:00:00,80,84.2,73.1,79.46,0,0,,0,0,42.9,27.6,170,1010.6,100,9.9,215,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T18:00:00,80,84.2,73.1,79.5,0,0,,0,0,38.8,26.3,160,1010.3,100,9.9,35,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T19:00:00,78.2,78.2,73.1,84.49,0,0,,0,0,27.7,19.7,160,1010.3,100,9.9,6,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T20:00:00,77,77,73.1,87.73,0,0,,0,0,36.8,25.1,150,1010,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T21:00:00,77,77,73.1,87.74,0,0,,0,0,37.7,24.1,160,1010.5,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T22:00:00,77,77,73.1,87.75,0,0,,0,0,36,24.1,160,1010.9,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-04T23:00:00,77,77,73.1,87.75,0,0,,0,0,36.8,21.8,160,1011,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T00:00:00,77,77,73.1,87.75,0,0,,0,0,32.7,19.6,170,1011,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T01:00:00,77,77,73.1,87.75,0,0,,0,0,33.3,22.9,170,1010.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T02:00:00,77,77,73.1,87.75,0,0,,0,0,32.6,18.3,170,1010.3,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T03:00:00,77,77,73.1,87.75,0,0,,0,0,31.4,22.9,160,1009.4,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T04:00:00,77,77,73.1,87.75,0,0,,0,0,39,20.8,160,1008.6,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
