time,area,actual_total_load_mw,total_load_forecast_mw
11/04/2025 06:00 - 11/04/2025 06:15,BZN|NL,11986.85,10823.23
11/04/2025 06:15 - 11/04/2025 06:30,BZN|NL,12289.98,10973.7
11/04/2025 06:30 - 11/04/2025 06:45,BZN|NL,12518.3,11100.66
11/04/2025 06:45 - 11/04/2025 07:00,BZN|NL,12813.65,11270.59
11/04/2025 07:00 - 11/04/2025 07:15,BZN|NL,13358.42,11507.98
11/04/2025 07:15 - 11/04/2025 07:30,BZN|NL,13688.42,11779.52
11/04/2025 07:30 - 11/04/2025 07:45,BZN|NL,13892.07,11875.98
11/04/2025 07:45 - 11/04/2025 08:00,BZN|NL,14047.03,11982.6
11/04/2025 08:00 - 11/04/2025 08:15,BZN|NL,14064.07,12027.38
11/04/2025 08:15 - 11/04/2025 08:30,BZN|NL,14137.47,11844.21
11/04/2025 08:30 - 11/04/2025 08:45,BZN|NL,14284,11707.64
11/04/2025 08:45 - 11/04/2025 09:00,BZN|NL,14246.49,11540.02
11/04/2025 09:00 - 11/04/2025 09:15,BZN|NL,13942.66,11216.18
11/04/2025 09:15 - 11/04/2025 09:30,BZN|NL,13837.03,10805.06
11/04/2025 09:30 - 11/04/2025 09:45,BZN|NL,13677.05,10521.12
11/04/2025 09:45 - 11/04/2025 10:00,BZN|NL,13609,10186.37
11/04/2025 10:00 - 11/04/2025 10:15,BZN|NL,13528.9,9756.26
11/04/2025 10:15 - 11/04/2025 10:30,BZN|NL,13135.61,9267.31
11/04/2025 10:30 - 11/04/2025 10:45,BZN|NL,13286.01,8985.91
11/04/2025 10:45 - 11/04/2025 11:00,BZN|NL,13309.93,8798.9
11/04/2025 11:00 - 11/04/2025 11:15,BZN|NL,13225.2,8541.76
11/04/2025 11:15 - 11/04/2025 11:30,BZN|NL,13054.55,8260.09
11/04/2025 11:30 - 11/04/2025 11:45,BZN|NL,12957.24,8012.9
11/04/2025 11:45 - 11/04/2025 12:00,BZN|NL,13092.41,8032.82
11/04/2025 12:00 - 11/04/2025 12:15,BZN|NL,12964.59,8051.46
11/04/2025 12:15 - 11/04/2025 12:30,BZN|NL,12787.41,8146.8
11/04/2025 12:30 - 11/04/2025 12:45,BZN|NL,12729.63,8084.96
11/04/2025 12:45 - 11/04/2025 13:00,BZN|NL,12828.12,8005.24
11/04/2025 13:00 - 11/04/2025 13:15,BZN|NL,12774.95,7874.19
11/04/2025 13:15 - 11/04/2025 13:30,BZN|NL,12790.97,7875.75
11/04/2025 13:30 - 11/04/2025 13:45,BZN|NL,12786.68,7738.19
11/04/2025 13:45 - 11/04/2025 14:00,BZN|NL,12668.08,7623.12
11/04/2025 14:00 - 11/04/2025 14:15,BZN|NL,12610.97,7646.64
11/04/2025 14:15 - 11/04/2025 14:30,BZN|NL,12533.64,7649.16
11/04/2025 14:30 - 11/04/2025 14:45,BZN|NL,12474.67,7582.46
11/04/2025 14:45 - 11/04/2025 15:00,BZN|NL,12474.11,7562.22
11/04/2025 15:00 - 11/04/2025 15:15,BZN|NL,12422.76,7592.21
11/04/2025 15:15 - 11/04/2025 15:30,BZN|NL,12423.02,7764.83
11/04/2025 15:30 - 11/04/2025 15:45,BZN|NL,12389.07,7862.34
11/04/2025 15:45 - 11/04/2025 16:00,BZN|NL,12361.8,8068.19
11/04/2025 16:00 - 11/04/2025 16:15,BZN|NL,12452.19,8495.4
11/04/2025 16:15 - 11/04/2025 16:30,BZN|NL,12391.39,8826.29
11/04/2025 16:30 - 11/04/2025 16:45,BZN|NL,12388.32,9121.85
11/04/2025 16:45 - 11/04/2025 17:00,BZN|NL,12504,9340.96
11/04/2025 17:00 - 11/04/2025 17:15,BZN|NL,12726.65,9706.71
11/04/2025 17:15 - 11/04/2025 17:30,BZN|NL,12858.22,9971.85
11/04/2025 17:30 - 11/04/2025 17:45,BZN|NL,12958.97,10180.78
11/04/2025 17:45 - 11/04/2025 18:00,BZN|NL,13026.5,10545.43
11/04/2025 18:00 - 11/04/2025 18:15,BZN|NL,13156.41,10823.01
11/04/2025 18:15 - 11/04/2025 18:30,BZN|NL,13032.44,11086.59
11/04/2025 18:30 - 11/04/2025 18:45,BZN|NL,13055.79,11404.74
11/04/2025 18:45 - 11/04/2025 19:00,BZN|NL,13066.11,11731.39
11/04/2025 19:00 - 11/04/2025 19:15,BZN|NL,13187.09,11901.62
11/04/2025 19:15 - 11/04/2025 19:30,BZN|NL,13222.43,12124.93
11/04/2025 19:30 - 11/04/2025 19:45,BZN|NL,13299.99,12387.98
11/04/2025 19:45 - 11/04/2025 20:00,BZN|NL,13415.2,12508.5
11/04/2025 20:00 - 11/04/2025 20:15,BZN|NL,13662.09,12472.58
11/04/2025 20:15 - 11/04/2025 20:30,BZN|NL,13907.04,12462.21
11/04/2025 20:30 - 11/04/2025 20:45,BZN|NL,13929.96,12443.28
11/04/2025 20:45 - 11/04/2025 21:00,BZN|NL,13944.7,12442.35
11/04/2025 21:00 - 11/04/2025 21:15,BZN|NL,13803.9,12339.1
11/04/2025 21:15 - 11/04/2025 21:30,BZN|NL,13696,12168.77
11/04/2025 21:30 - 11/04/2025 21:45,BZN|NL,13545.35,12089.56
11/04/2025 21:45 - 11/04/2025 22:00,BZN|NL,13425.62,11995.46
11/04/2025 22:00 - 11/04/2025 22:15,BZN|NL,13122,11809.67
11/04/2025 22:15 - 11/04/2025 22:30,BZN|NL,12940.75,11616.65
11/04/2025 22:30 - 11/04/2025 22:45,BZN|NL,12734.34,11583.53
11/04/2025 22:45 - 11/04/2025 23:00,BZN|NL,12578.66,11457.13
11/04/2025 23:00 - 11/04/2025 23:15,BZN|NL,12355.52,11330.98
11/04/2025 23:15 - 11/04/2025 23:30,BZN|NL,12170.91,11272.86
11/04/2025 23:30 - 11/04/2025 23:45,BZN|NL,11948.82,11163.78
11/04/2025 23:45 - 12/04/2025 00:00,BZN|NL,11777.69,11071.56
12/04/2025 00:00 - 12/04/2025 00:15,BZN|NL,11606.24,9972.01
12/04/2025 00:15 - 12/04/2025 00:30,BZN|NL,11423.69,9888.96
12/04/2025 00:30 - 12/04/2025 00:45,BZN|NL,11241.34,9740.02
12/04/2025 00:45 - 12/04/2025 01:00,BZN|NL,11099.26,9644.15
12/04/2025 01:00 - 12/04/2025 01:15,BZN|NL,10987.15,10438.13
12/04/2025 01:15 - 12/04/2025 01:30,BZN|NL,10871.47,10351.97
12/04/2025 01:30 - 12/04/2025 01:45,BZN|NL,10733.95,10290.74
12/04/2025 01:45 - 12/04/2025 02:00,BZN|NL,10639.02,10216.4
12/04/2025 02:00 - 12/04/2025 02:15,BZN|NL,10540.01,10133.49
12/04/2025 02:15 - 12/04/2025 02:30,BZN|NL,10492.9,9996.89
12/04/2025 02:30 - 12/04/2025 02:45,BZN|NL,10423.64,9887.86
12/04/2025 02:45 - 12/04/2025 03:00,BZN|NL,10335.7,9772.16
12/04/2025 03:00 - 12/04/2025 03:15,BZN|NL,10307.52,9684.95
12/04/2025 03:15 - 12/04/2025 03:30,BZN|NL,10300.31,9636.3
12/04/2025 03:30 - 12/04/2025 03:45,BZN|NL,10258.67,9560.44
12/04/2025 03:45 - 12/04/2025 04:00,BZN|NL,10263.65,9523.26
12/04/2025 04:00 - 12/04/2025 04:15,BZN|NL,10271.24,9508.04
12/04/2025 04:15 - 12/04/2025 04:30,BZN|NL,10232.4,9587.96
12/04/2025 04:30 - 12/04/2025 04:45,BZN|NL,10214.8,9637.11
12/04/2025 04:45 - 12/04/2025 05:00,BZN|NL,10174.87,9624.43
12/04/2025 05:00 - 12/04/2025 05:15,BZN|NL,10224.46,9574.61
12/04/2025 05:15 - 12/04/2025 05:30,BZN|NL,10235.45,9568.86
12/04/2025 05:30 - 12/04/2025 05:45,BZN|NL,10302.11,9522.95
12/04/2025 05:45 - 12/04/2025 06:00,BZN|NL,10408.46,9458.79
12/04/2025 06:00 - 12/04/2025 06:15,BZN|NL,10663.14,9444.28
12/04/2025 06:15 - 12/04/2025 06:30,BZN|NL,10764.32,9481.5
12/04/2025 06:30 - 12/04/2025 06:45,BZN|NL,10872.57,9519.8
12/04/2025 06:45 - 12/04/2025 07:00,BZN|NL,10990.71,9521.9
12/04/2025 07:00 - 12/04/2025 07:15,BZN|NL,10990.77,9562.68
12/04/2025 07:15 - 12/04/2025 07:30,BZN|NL,11008.61,9580.9
12/04/2025 07:30 - 12/04/2025 07:45,BZN|NL,11010.01,9549.49
12/04/2025 07:45 - 12/04/2025 08:00,BZN|NL,11037.48,9492.06
12/04/2025 08:00 - 12/04/2025 08:15,BZN|NL,11073.54,9378.89
12/04/2025 08:15 - 12/04/2025 08:30,BZN|NL,11042.82,9155.94
12/04/2025 08:30 - 12/04/2025 08:45,BZN|NL,11116.67,8915.32
12/04/2025 08:45 - 12/04/2025 09:00,BZN|NL,11259.59,8683.4
12/04/2025 09:00 - 12/04/2025 09:15,BZN|NL,11192.92,8482.24
12/04/2025 09:15 - 12/04/2025 09:30,BZN|NL,11144.8,8116.9
12/04/2025 09:30 - 12/04/2025 09:45,BZN|NL,11160.95,7824.21
12/04/2025 09:45 - 12/04/2025 10:00,BZN|NL,11252.59,7546.61
12/04/2025 10:00 - 12/04/2025 10:15,BZN|NL,11170.44,7304.98
12/04/2025 10:15 - 12/04/2025 10:30,BZN|NL,11173.54,6831.34
12/04/2025 10:30 - 12/04/2025 10:45,BZN|NL,11245.94,6519.38
12/04/2025 10:45 - 12/04/2025 11:00,BZN|NL,11382.59,6225.7
12/04/2025 11:00 - 12/04/2025 11:15,BZN|NL,11228.6,6175.84
12/04/2025 11:15 - 12/04/2025 11:30,BZN|NL,11209.21,5975.26
12/04/2025 11:30 - 12/04/2025 11:45,BZN|NL,11218.86,5795.45
12/04/2025 11:45 - 12/04/2025 12:00,BZN|NL,11226.36,5625.44
12/04/2025 12:00 - 12/04/2025 12:15,BZN|NL,11151.15,5750.69
12/04/2025 12:15 - 12/04/2025 12:30,BZN|NL,11221.28,5783.68
12/04/2025 12:30 - 12/04/2025 12:45,BZN|NL,11212.3,5854.41
12/04/2025 12:45 - 12/04/2025 13:00,BZN|NL,11275.16,5952.14
12/04/2025 13:00 - 12/04/2025 13:15,BZN|NL,11198.98,5991.64
12/04/2025 13:15 - 12/04/2025 13:30,BZN|NL,11224.69,5954.39
12/04/2025 13:30 - 12/04/2025 13:45,BZN|NL,11294.86,5799.15
12/04/2025 13:45 - 12/04/2025 14:00,BZN|NL,11166.38,5665.08
12/04/2025 14:00 - 12/04/2025 14:15,BZN|NL,11175.24,5565.29
12/04/2025 14:15 - 12/04/2025 14:30,BZN|NL,11139.03,5325.9
12/04/2025 14:30 - 12/04/2025 14:45,BZN|NL,11122.84,5275.15
12/04/2025 14:45 - 12/04/2025 15:00,BZN|NL,10995.95,5180.7
12/04/2025 15:00 - 12/04/2025 15:15,BZN|NL,10972.58,5329.54
12/04/2025 15:15 - 12/04/2025 15:30,BZN|NL,10971.96,5542.25
12/04/2025 15:30 - 12/04/2025 15:45,BZN|NL,10960.92,5584.86
12/04/2025 15:45 - 12/04/2025 16:00,BZN|NL,10921.67,5694.59
12/04/2025 16:00 - 12/04/2025 16:15,BZN|NL,10948.45,5798.73
12/04/2025 16:15 - 12/04/2025 16:30,BZN|NL,11057.86,6014.33
12/04/2025 16:30 - 12/04/2025 16:45,BZN|NL,11057.98,6124.65
12/04/2025 16:45 - 12/04/2025 17:00,BZN|NL,11187.7,6261.51
12/04/2025 17:00 - 12/04/2025 17:15,BZN|NL,11437.82,6511.07
12/04/2025 17:15 - 12/04/2025 17:30,BZN|NL,11517.83,6835.68
12/04/2025 17:30 - 12/04/2025 17:45,BZN|NL,11630.29,7324.48
12/04/2025 17:45 - 12/04/2025 18:00,BZN|NL,11725.86,7856.89
12/04/2025 18:00 - 12/04/2025 18:15,BZN|NL,11843.71,8052.14
12/04/2025 18:15 - 12/04/2025 18:30,BZN|NL,11795.05,8520.95
12/04/2025 18:30 - 12/04/2025 18:45,BZN|NL,11882.46,8989.66
12/04/2025 18:45 - 12/04/2025 19:00,BZN|NL,11906.13,9532.93
12/04/2025 19:00 - 12/04/2025 19:15,BZN|NL,12109.48,9913.16
12/04/2025 19:15 - 12/04/2025 19:30,BZN|NL,12125.58,10319.97
12/04/2025 19:30 - 12/04/2025 19:45,BZN|NL,12188.45,10595.56
12/04/2025 19:45 - 12/04/2025 20:00,BZN|NL,12355.81,10854.57
12/04/2025 20:00 - 12/04/2025 20:15,BZN|NL,12528.42,10973.47
12/04/2025 20:15 - 12/04/2025 20:30,BZN|NL,12633.93,11041.41
12/04/2025 20:30 - 12/04/2025 20:45,BZN|NL,12814.24,11110.83
12/04/2025 20:45 - 12/04/2025 21:00,BZN|NL,12912.83,11108.9
12/04/2025 21:00 - 12/04/2025 21:15,BZN|NL,12961.53,11031.98
12/04/2025 21:15 - 12/04/2025 21:30,BZN|NL,12887.73,10928.59
12/04/2025 21:30 - 12/04/2025 21:45,BZN|NL,12780.14,10812.94
12/04/2025 21:45 - 12/04/2025 22:00,BZN|NL,12579.3,10713.03
12/04/2025 22:00 - 12/04/2025 22:15,BZN|NL,12537.49,10635.77
12/04/2025 22:15 - 12/04/2025 22:30,BZN|NL,12328.57,10555.67
12/04/2025 22:30 - 12/04/2025 22:45,BZN|NL,12114.89,10440.47
12/04/2025 22:45 - 12/04/2025 23:00,BZN|NL,11995.97,10325.16
12/04/2025 23:00 - 12/04/2025 23:15,BZN|NL,11936.42,10154.4
12/04/2025 23:15 - 12/04/2025 23:30,BZN|NL,11757.31,10041.82
12/04/2025 23:30 - 12/04/2025 23:45,BZN|NL,11556.9,9918.48
12/04/2025 23:45 - 13/04/2025 00:00,BZN|NL,11415.52,9847.43
13/04/2025 00:00 - 13/04/2025 00:15,BZN|NL,11281.54,10257.05
13/04/2025 00:15 - 13/04/2025 00:30,BZN|NL,11010.43,10206.29
13/04/2025 00:30 - 13/04/2025 00:45,BZN|NL,10888.38,10070.52
13/04/2025 00:45 - 13/04/2025 01:00,BZN|NL,10762.46,9943.14
13/04/2025 01:00 - 13/04/2025 01:15,BZN|NL,10706.36,10501
13/04/2025 01:15 - 13/04/2025 01:30,BZN|NL,10580.91,10385.63
13/04/2025 01:30 - 13/04/2025 01:45,BZN|NL,10554.58,10355.96
13/04/2025 01:45 - 13/04/2025 02:00,BZN|NL,10345.38,10227.21
13/04/2025 02:00 - 13/04/2025 02:15,BZN|NL,10292.13,10230.39
13/04/2025 02:15 - 13/04/2025 02:30,BZN|NL,10202.71,10169.75
13/04/2025 02:30 - 13/04/2025 02:45,BZN|NL,10104.27,10057.71
13/04/2025 02:45 - 13/04/2025 03:00,BZN|NL,10140.68,9973.3
13/04/2025 03:00 - 13/04/2025 03:15,BZN|NL,10117.99,9948.84
13/04/2025 03:15 - 13/04/2025 03:30,BZN|NL,9908.26,9936.7
13/04/2025 03:30 - 13/04/2025 03:45,BZN|NL,9852.1,9848.67
13/04/2025 03:45 - 13/04/2025 04:00,BZN|NL,9807.81,9807.84
13/04/2025 04:00 - 13/04/2025 04:15,BZN|NL,9979.08,9830.88
13/04/2025 04:15 - 13/04/2025 04:30,BZN|NL,9995.73,9830.75
13/04/2025 04:30 - 13/04/2025 04:45,BZN|NL,9986.47,9807.21
13/04/2025 04:45 - 13/04/2025 05:00,BZN|NL,9956.12,9778.25
13/04/2025 05:00 - 13/04/2025 05:15,BZN|NL,9969.72,9752.06
13/04/2025 05:15 - 13/04/2025 05:30,BZN|NL,10098.1,9743.67
13/04/2025 05:30 - 13/04/2025 05:45,BZN|NL,10027.54,9715.41
13/04/2025 05:45 - 13/04/2025 06:00,BZN|NL,9999.57,9704.14
13/04/2025 06:00 - 13/04/2025 06:15,BZN|NL,10055.23,9521.29
13/04/2025 06:15 - 13/04/2025 06:30,BZN|NL,10061.46,9512.57
13/04/2025 06:30 - 13/04/2025 06:45,BZN|NL,10142.01,9522.54
13/04/2025 06:45 - 13/04/2025 07:00,BZN|NL,10181.46,9557.23
13/04/2025 07:00 - 13/04/2025 07:15,BZN|NL,10377.37,9617.33
13/04/2025 07:15 - 13/04/2025 07:30,BZN|NL,10375.06,9582.53
13/04/2025 07:30 - 13/04/2025 07:45,BZN|NL,10482.52,9555.88
13/04/2025 07:45 - 13/04/2025 08:00,BZN|NL,10547.25,9526.01
13/04/2025 08:00 - 13/04/2025 08:15,BZN|NL,10678.78,9548.11
13/04/2025 08:15 - 13/04/2025 08:30,BZN|NL,10714.16,9440.92
13/04/2025 08:30 - 13/04/2025 08:45,BZN|NL,10880.03,9360.41
13/04/2025 08:45 - 13/04/2025 09:00,BZN|NL,10889.7,9302.51
13/04/2025 09:00 - 13/04/2025 09:15,BZN|NL,10858.02,9279.7
13/04/2025 09:15 - 13/04/2025 09:30,BZN|NL,10935.54,9093.51
13/04/2025 09:30 - 13/04/2025 09:45,BZN|NL,11035.82,9018.53
13/04/2025 09:45 - 13/04/2025 10:00,BZN|NL,11293.45,8930.42
13/04/2025 10:00 - 13/04/2025 10:15,BZN|NL,11182.22,8887.79
13/04/2025 10:15 - 13/04/2025 10:30,BZN|NL,11144.45,8869.14
13/04/2025 10:30 - 13/04/2025 10:45,BZN|NL,11169.53,8809.34
13/04/2025 10:45 - 13/04/2025 11:00,BZN|NL,11289.91,8908.4
13/04/2025 11:00 - 13/04/2025 11:15,BZN|NL,11148.43,8954.87
13/04/2025 11:15 - 13/04/2025 11:30,BZN|NL,11133.14,8930.34
13/04/2025 11:30 - 13/04/2025 11:45,BZN|NL,11212.32,8838.36
13/04/2025 11:45 - 13/04/2025 12:00,BZN|NL,11283.68,8875.65
13/04/2025 12:00 - 13/04/2025 12:15,BZN|NL,11433.03,8858.41
13/04/2025 12:15 - 13/04/2025 12:30,BZN|NL,11223.97,8841.43
13/04/2025 12:30 - 13/04/2025 12:45,BZN|NL,11321.08,8833.88
13/04/2025 12:45 - 13/04/2025 13:00,BZN|NL,11357.04,8897.64
13/04/2025 13:00 - 13/04/2025 13:15,BZN|NL,11222.73,8963.66
13/04/2025 13:15 - 13/04/2025 13:30,BZN|NL,11257.89,8999.8
13/04/2025 13:30 - 13/04/2025 13:45,BZN|NL,11138.34,9061.87
13/04/2025 13:45 - 13/04/2025 14:00,BZN|NL,11149.42,9041.83
13/04/2025 14:00 - 13/04/2025 14:15,BZN|NL,11122.12,9062.15
13/04/2025 14:15 - 13/04/2025 14:30,BZN|NL,11098.76,9083.25
13/04/2025 14:30 - 13/04/2025 14:45,BZN|NL,11062.17,9049.49
13/04/2025 14:45 - 13/04/2025 15:00,BZN|NL,11035.04,9043.08
13/04/2025 15:00 - 13/04/2025 15:15,BZN|NL,10997.68,8980.07
13/04/2025 15:15 - 13/04/2025 15:30,BZN|NL,10898.16,9017.26
13/04/2025 15:30 - 13/04/2025 15:45,BZN|NL,10827.09,9045.86
13/04/2025 15:45 - 13/04/2025 16:00,BZN|NL,10820.47,9004.29
13/04/2025 16:00 - 13/04/2025 16:15,BZN|NL,10897.4,8971.91
13/04/2025 16:15 - 13/04/2025 16:30,BZN|NL,10916.78,8977.22
13/04/2025 16:30 - 13/04/2025 16:45,BZN|NL,10979.1,9103.33
13/04/2025 16:45 - 13/04/2025 17:00,BZN|NL,11149.61,9185.14
13/04/2025 17:00 - 13/04/2025 17:15,BZN|NL,11417.82,9448.26
13/04/2025 17:15 - 13/04/2025 17:30,BZN|NL,11628.07,9575.69
13/04/2025 17:30 - 13/04/2025 17:45,BZN|NL,11763.28,9741.87
13/04/2025 17:45 - 13/04/2025 18:00,BZN|NL,11961.61,10124.77
13/04/2025 18:00 - 13/04/2025 18:15,BZN|NL,12039.39,10428.46
13/04/2025 18:15 - 13/04/2025 18:30,BZN|NL,12107.57,10718.85
13/04/2025 18:30 - 13/04/2025 18:45,BZN|NL,12123.53,10843.59
13/04/2025 18:45 - 13/04/2025 19:00,BZN|NL,12306.83,11173.76
13/04/2025 19:00 - 13/04/2025 19:15,BZN|NL,12437.64,11398.03
13/04/2025 19:15 - 13/04/2025 19:30,BZN|NL,12487.28,11667.52
13/04/2025 19:30 - 13/04/2025 19:45,BZN|NL,12530.42,11895.09
13/04/2025 19:45 - 13/04/2025 20:00,BZN|NL,12719.62,12138.46
13/04/2025 20:00 - 13/04/2025 20:15,BZN|NL,12910.8,12289.37
13/04/2025 20:15 - 13/04/2025 20:30,BZN|NL,12985.69,12423.83
13/04/2025 20:30 - 13/04/2025 20:45,BZN|NL,12981.1,12423.01
13/04/2025 20:45 - 13/04/2025 21:00,BZN|NL,12937.61,12401.42
13/04/2025 21:00 - 13/04/2025 21:15,BZN|NL,12889.85,12413.28
13/04/2025 21:15 - 13/04/2025 21:30,BZN|NL,12747.35,12356.88
13/04/2025 21:30 - 13/04/2025 21:45,BZN|NL,12577.02,12276.58
13/04/2025 21:45 - 13/04/2025 22:00,BZN|NL,12449.4,12198.53
13/04/2025 22:00 - 13/04/2025 22:15,BZN|NL,12271.57,12039.29
13/04/2025 22:15 - 13/04/2025 22:30,BZN|NL,12114.8,11929.7
13/04/2025 22:30 - 13/04/2025 22:45,BZN|NL,11927.12,11820.79
13/04/2025 22:45 - 13/04/2025 23:00,BZN|NL,11781.11,11727.6
13/04/2025 23:00 - 13/04/2025 23:15,BZN|NL,11557.04,11714.9
13/04/2025 23:15 - 13/04/2025 23:30,BZN|NL,11411.6,11652.51
13/04/2025 23:30 - 13/04/2025 23:45,BZN|NL,11232.93,11543.14
13/04/2025 23:45 - 14/04/2025 00:00,BZN|NL,11090.1,11427.23
14/04/2025 00:00 - 14/04/2025 00:15,BZN|NL,10963.06,10537.18
14/04/2025 00:15 - 14/04/2025 00:30,BZN|NL,10852.97,10518.59
14/04/2025 00:30 - 14/04/2025 00:45,BZN|NL,10752.56,10393.11
14/04/2025 00:45 - 14/04/2025 01:00,BZN|NL,10614.76,10262.53
14/04/2025 01:00 - 14/04/2025 01:15,BZN|NL,10570.26,9730.02
14/04/2025 01:15 - 14/04/2025 01:30,BZN|NL,10450.7,9763.36
14/04/2025 01:30 - 14/04/2025 01:45,BZN|NL,10325.86,9756.47
14/04/2025 01:45 - 14/04/2025 02:00,BZN|NL,10210.71,9716.37
14/04/2025 02:00 - 14/04/2025 02:15,BZN|NL,10156.14,9688.79
14/04/2025 02:15 - 14/04/2025 02:30,BZN|NL,10114.63,9706.12
14/04/2025 02:30 - 14/04/2025 02:45,BZN|NL,10029.33,9705.96
14/04/2025 02:45 - 14/04/2025 03:00,BZN|NL,10036.83,9693.12
14/04/2025 03:00 - 14/04/2025 03:15,BZN|NL,10045.98,9665.33
14/04/2025 03:15 - 14/04/2025 03:30,BZN|NL,9973.45,9655.97
14/04/2025 03:30 - 14/04/2025 03:45,BZN|NL,9939.03,9718.74
14/04/2025 03:45 - 14/04/2025 04:00,BZN|NL,9939.21,9789.23
14/04/2025 04:00 - 14/04/2025 04:15,BZN|NL,10021.11,9824.66
14/04/2025 04:15 - 14/04/2025 04:30,BZN|NL,10049.87,9904.66
14/04/2025 04:30 - 14/04/2025 04:45,BZN|NL,10085.36,9984
14/04/2025 04:45 - 14/04/2025 05:00,BZN|NL,10194.88,10010.33
14/04/2025 05:00 - 14/04/2025 05:15,BZN|NL,10341.32,10017.47
14/04/2025 05:15 - 14/04/2025 05:30,BZN|NL,10446.66,10081.75
14/04/2025 05:30 - 14/04/2025 05:45,BZN|NL,10719.39,10205.88
14/04/2025 05:45 - 14/04/2025 06:00,BZN|NL,10956.91,10373.55
14/04/2025 06:00 - 14/04/2025 06:15,BZN|NL,11407.26,10471.58
14/04/2025 06:15 - 14/04/2025 06:30,BZN|NL,11734.47,10644.88
14/04/2025 06:30 - 14/04/2025 06:45,BZN|NL,12054.89,10839.29
14/04/2025 06:45 - 14/04/2025 07:00,BZN|NL,12368.88,11103.92
14/04/2025 07:00 - 14/04/2025 07:15,BZN|NL,12725.99,11438.99
14/04/2025 07:15 - 14/04/2025 07:30,BZN|NL,13054.65,11799.93
14/04/2025 07:30 - 14/04/2025 07:45,BZN|NL,13340.5,11989.1
14/04/2025 07:45 - 14/04/2025 08:00,BZN|NL,13527.39,12110.44
14/04/2025 08:00 - 14/04/2025 08:15,BZN|NL,13671.21,12093.45
14/04/2025 08:15 - 14/04/2025 08:30,BZN|NL,13690.03,11981.86
14/04/2025 08:30 - 14/04/2025 08:45,BZN|NL,13728.46,11878
14/04/2025 08:45 - 14/04/2025 09:00,BZN|NL,13835.18,11762.49
14/04/2025 09:00 - 14/04/2025 09:15,BZN|NL,13727.22,11512.85
14/04/2025 09:15 - 14/04/2025 09:30,BZN|NL,13640.02,11111.25
14/04/2025 09:30 - 14/04/2025 09:45,BZN|NL,13506.37,10756.71
14/04/2025 09:45 - 14/04/2025 10:00,BZN|NL,13374.98,10411.55
14/04/2025 10:00 - 14/04/2025 10:15,BZN|NL,13178.33,9995.94
14/04/2025 10:15 - 14/04/2025 10:30,BZN|NL,13160.46,9526.04
14/04/2025 10:30 - 14/04/2025 10:45,BZN|NL,13192.22,9099.72
14/04/2025 10:45 - 14/04/2025 11:00,BZN|NL,13116.6,8724.47
14/04/2025 11:00 - 14/04/2025 11:15,BZN|NL,12878.76,8325.46
14/04/2025 11:15 - 14/04/2025 11:30,BZN|NL,12801.88,7953.26
14/04/2025 11:30 - 14/04/2025 11:45,BZN|NL,12827.8,7742.74
14/04/2025 11:45 - 14/04/2025 12:00,BZN|NL,12821.8,7426.22
14/04/2025 12:00 - 14/04/2025 12:15,BZN|NL,12680.08,7381.86
14/04/2025 12:15 - 14/04/2025 12:30,BZN|NL,12631.39,7283.68
14/04/2025 12:30 - 14/04/2025 12:45,BZN|NL,12592.43,7231.34
14/04/2025 12:45 - 14/04/2025 13:00,BZN|NL,12561.52,7177.8
14/04/2025 13:00 - 14/04/2025 13:15,BZN|NL,12574.13,7058.17
14/04/2025 13:15 - 14/04/2025 13:30,BZN|NL,12527.5,6986.52
14/04/2025 13:30 - 14/04/2025 13:45,BZN|NL,12523.13,6860.49
14/04/2025 13:45 - 14/04/2025 14:00,BZN|NL,12551.54,6834.79
14/04/2025 14:00 - 14/04/2025 14:15,BZN|NL,12495.95,6743.35
14/04/2025 14:15 - 14/04/2025 14:30,BZN|NL,12425.11,6587.75
14/04/2025 14:30 - 14/04/2025 14:45,BZN|NL,12462.68,6549.97
14/04/2025 14:45 - 14/04/2025 15:00,BZN|NL,12406.88,6561.58
14/04/2025 15:00 - 14/04/2025 15:15,BZN|NL,12348.61,6688.84
14/04/2025 15:15 - 14/04/2025 15:30,BZN|NL,12450.65,6788.46
14/04/2025 15:30 - 14/04/2025 15:45,BZN|NL,12444.65,6879.72
14/04/2025 15:45 - 14/04/2025 16:00,BZN|NL,12530.52,6990.92
14/04/2025 16:00 - 14/04/2025 16:15,BZN|NL,12555.74,7132.59
14/04/2025 16:15 - 14/04/2025 16:30,BZN|NL,12605.76,7366.86
14/04/2025 16:30 - 14/04/2025 16:45,BZN|NL,12627.2,7640.19
14/04/2025 16:45 - 14/04/2025 17:00,BZN|NL,12825.88,7947.89
14/04/2025 17:00 - 14/04/2025 17:15,BZN|NL,13000.06,8325.32
14/04/2025 17:15 - 14/04/2025 17:30,BZN|NL,13190.21,8749.69
14/04/2025 17:30 - 14/04/2025 17:45,BZN|NL,13278.32,9133.67
14/04/2025 17:45 - 14/04/2025 18:00,BZN|NL,13384.52,9458.61
14/04/2025 18:00 - 14/04/2025 18:15,BZN|NL,13402.64,9842.72
14/04/2025 18:15 - 14/04/2025 18:30,BZN|NL,13314.33,10324.26
14/04/2025 18:30 - 14/04/2025 18:45,BZN|NL,13295.09,10762.28
14/04/2025 18:45 - 14/04/2025 19:00,BZN|NL,13342.83,11218.87
14/04/2025 19:00 - 14/04/2025 19:15,BZN|NL,13425.21,11687.54
